Filename,t_ms,F0
file156,1730,106.515
file156,1740,107.926
file156,1750,99.801
file156,1760,101.904
file156,1770,103.674
file156,1780,99.341
file156,1790,104.905
file156,1800,98.846
file156,1810,103.95
file156,1820,106.346
file157,840,154.813
file157,850,154.813
file157,860,154.813
file157,870,154.813
file157,880,154.813
file157,890,152.269
file157,900,153.575
file157,910,150.227
file157,920,151.235
file157,930,159.364
file157,940,166.973
file157,950,167.714
file157,960,173.131
file157,970,175.312
file157,980,176.831
file157,990,180.426
file157,1000,178.397
file157,1010,181.226
file157,1020,182.176
file157,1030,183.563
file157,1040,183.099
file157,1050,183.359
file157,1060,182.771
file157,1070,182.076
file157,1080,178.747
file157,1090,176.59
file157,1090,176.59
file157,1100,175.77
file157,1110,174.764
file157,1120,174.862
file157,1130,172.529
file157,1140,170.803
file157,1150,170.368
file157,1160,157.848
file157,1170,166.812
file157,1180,166.277
file157,1190,164.227
file157,1200,163.323
file157,1210,162.123
file157,1220,159.717
file157,1230,157.885
file157,1240,156.093
file157,1250,153.155
file157,1260,149.764
file157,1270,141.458
file157,1280,141.702
file157,1290,150.715
file157,1300,148.226
file157,1310,145.947
file157,1320,142.113
file157,1330,141.85
file157,1340,138.458
file157,1350,137.029
file157,1360,134.368
file157,1370,135.361
file157,1380,136.587
file157,1380,136.587
file157,1390,139.386
file157,1400,140.257
file157,1410,141.972
file157,1420,142.309
file157,1430,143.529
file157,1440,149.329
file157,1450,138.982
file157,1460,135.487
file157,1470,135.293
file157,1480,132.261
file157,1490,127.139
file157,1500,121.617
file157,1510,118.098
file157,1520,111.522
file157,1530,114.51
file157,1540,114.326
file157,1550,115.862
file157,1560,117.386
file157,1570,118.832
file157,1580,117.58
file157,1590,117.979
file157,1600,118.613
file157,1610,113.73
file157,1620,111.972
file157,1630,108.751
file157,1640,112.741
file157,1650,108.457
file157,1660,105.973
file157,1670,105.425
file157,1680,103.907
file157,1690,98.484
file157,1700,100.082
file157,1710,102.348
file157,1720,102.716
file157,1730,104.959
file157,1740,105.898
file157,1750,111.179
file157,1760,107.746
file157,1770,108.366
file157,1780,108.166
file157,1790,110.29
file158,880,173.317
file158,890,173.317
file158,900,173.317
file158,910,173.317
file158,920,173.317
file158,930,173.317
file158,940,174.943
file158,950,154.584
file158,960,143.288
file158,970,144.234
file158,980,143.182
file158,990,151.291
file158,1000,163.97
file158,1010,162.794
file158,1020,165.911
file158,1030,168.594
file158,1040,171.195
file158,1050,173.028
file158,1060,171.964
file158,1070,172.634
file158,1080,171.076
file158,1090,169.101
file158,1100,168.92
file158,1110,167.752
file158,1120,166.214
file158,1130,166.549
file158,1140,166.122
file158,1150,166.335
file158,1160,163.575
file158,1160,163.575
file158,1170,160.726
file158,1180,158.932
file158,1190,158.991
file158,1200,157.325
file158,1210,156.707
file158,1220,154.247
file158,1230,154.308
file158,1240,151.688
file158,1250,152.831
file158,1260,151.924
file158,1270,143.748
file158,1280,154.808
file158,1290,150.522
file158,1300,150.276
file158,1310,150.164
file158,1320,156.419
file158,1330,151.297
file158,1340,150.203
file158,1350,148.028
file158,1360,147.052
file158,1370,145.715
file158,1380,143.369
file158,1390,141.6
file158,1400,136.061
file158,1410,150.369
file158,1420,145.003
file158,1430,142.898
file158,1440,141.303
file158,1450,139.613
file158,1460,137.145
file158,1470,134.233
file158,1480,132.212
file158,1490,132.175
file158,1500,133.653
file158,1510,129.792
file158,1510,129.792
file158,1520,128.242
file158,1530,131.272
file158,1540,133.21
file158,1550,134.478
file158,1560,135.032
file158,1570,135.913
file158,1580,142.878
file158,1590,137.612
file158,1600,135.42
file158,1610,133.08
file158,1620,132.429
file158,1630,131.242
file158,1640,128.758
file158,1650,125.873
file158,1660,123.966
file158,1670,119.485
file158,1680,118.352
file158,1690,118.524
file158,1700,117.404
file158,1710,116.841
file158,1720,118.947
file158,1730,118.195
file158,1740,119.578
file158,1750,119.318
file158,1760,119.983
file158,1770,117.858
file158,1780,117.447
file158,1790,113.581
file158,1800,109.804
file158,1810,111.038
file158,1820,106.333
file158,1830,107.76
file158,1840,112.393
file158,1850,111.553
file158,1860,106.178
file158,1870,107.304
file158,1880,108.629
file158,1890,101.82
file158,1900,106.381
file158,1910,106.078
file158,1920,103.252
file158,1930,104.22
file158,1940,106.059
file159,970,143
file159,980,143
file159,990,143
file159,1000,156.845
file159,1010,156.845
file159,1020,173.571
file159,1030,178.164
file159,1040,171.433
file159,1050,169.965
file159,1060,168.771
file159,1070,167.981
file159,1080,166.633
file159,1090,165.706
file159,1100,165.799
file159,1110,169.98
file159,1120,170.905
file159,1130,174.016
file159,1140,176.215
file159,1150,178.924
file159,1160,185.025
file159,1170,186.174
file159,1180,182.793
file159,1180,182.793
file159,1190,180.411
file159,1200,179.465
file159,1210,179.144
file159,1220,178.372
file159,1230,182.682
file159,1240,181.812
file159,1250,174.206
file159,1260,165.144
file159,1270,156.355
file159,1280,155.47
file159,1290,157.651
file159,1300,160.731
file159,1310,162.429
file159,1320,162.538
file159,1330,162.199
file159,1340,161.82
file159,1350,160.148
file159,1360,157.593
file159,1370,151.263
file159,1380,153.216
file159,1390,151.715
file159,1400,155.558
file159,1410,151.523
file159,1420,151.05
file159,1430,149.834
file159,1440,148.298
file159,1450,145.496
file159,1460,143.911
file159,1470,141.764
file159,1480,141.135
file159,1490,139.131
file159,1500,136.06
file159,1510,142.647
file159,1520,139.888
file159,1530,138.393
file159,1540,135.924
file159,1550,133.729
file159,1560,133.644
file159,1570,132.512
file159,1580,130.085
file159,1590,124.615
file159,1600,128.504
file159,1600,128.504
file159,1610,130.235
file159,1620,132.858
file159,1630,134.521
file159,1640,131.956
file159,1650,140.977
file159,1660,130.53
file159,1670,127.179
file159,1680,123.496
file159,1690,121.375
file159,1700,116.606
file159,1710,116.293
file159,1720,118.16
file159,1730,114.181
file159,1740,112.595
file159,1750,108.124
file159,1760,112.39
file159,1770,112.918
file159,1780,113.642
file159,1790,112.34
file159,1800,112.484
file159,1810,111.393
file159,1820,110.81
file159,1830,108.983
file159,1840,108.422
file159,1850,110.04
file159,1860,107.326
file159,1870,106.105
file159,1880,107.316
file159,1890,106.527
file159,1900,105.844
file159,1910,107.63
file159,1920,105.852
file159,1930,106.072
file159,1940,107.025
file159,1950,104.788
file159,1960,108.31
file159,1970,107.79
file159,1980,103.799
file159,1990,109.189
file159,2000,104.722
file159,2010,100.17
file159,2020,100.17
file160,910,182.577
file160,920,182.577
file160,930,182.577
file160,940,182.577
file160,950,182.577
file160,960,187.922
file160,970,179.958
file160,980,185.922
file160,990,182.602
file160,1000,181.591
file160,1010,179.297
file160,1020,179.903
file160,1030,181.305
file160,1040,180.734
file160,1050,181.922
file160,1060,181.499
file160,1070,181.846
file160,1080,182.962
file160,1090,183.657
file160,1100,182.894
file160,1110,182.824
file160,1120,182.355
file160,1130,179.612
file160,1130,179.612
file160,1140,179.763
file160,1150,179.435
file160,1160,179.561
file160,1170,179.987
file160,1180,180.342
file160,1190,179.049
file160,1200,180.345
file160,1210,179.044
file160,1220,179.74
file160,1230,177.048
file160,1240,174.632
file160,1250,162.584
file160,1260,174.728
file160,1270,175.116
file160,1280,177.698
file160,1290,172.669
file160,1300,173.216
file160,1310,171.459
file160,1320,171.285
file160,1330,169.969
file160,1340,170.332
file160,1350,170.321
file160,1360,169.922
file160,1370,170.226
file160,1380,170.377
file160,1390,169.87
file160,1400,157.052
file160,1410,154.866
file160,1420,163.823
file160,1430,153.113
file160,1440,155.626
file160,1450,150.897
file160,1460,145.58
file160,1470,141.456
file160,1480,133.535
file160,1490,126.501
file160,1500,133.338
file160,1510,136.542
file160,1520,133.735
file160,1530,120.986
file160,1560,137.029
file160,1570,137.029
file160,1580,134.148
file160,1590,126.265
file160,1600,143.362
file160,1610,138.587
file160,1620,142.379
file160,1630,143.882
file160,1640,149.629
file160,1650,161.472
file160,1660,196.425
file160,1670,215.515
file160,1680,170.258
file160,1690,182.996
file160,1700,159.75
file160,1710,153.741
file160,1720,134.754
file160,1730,128.056
file160,1740,127.348
file160,1750,125.767
file160,1760,125.097
file160,1770,124.486
file160,1780,120.515
file160,1790,118.595
file160,1800,121.652
file160,1810,117.923
file160,1820,117.492
file160,1830,114.741
file160,1840,112.996
file160,1850,112.576
file160,1860,122.366
file160,1870,110.08
file160,1880,114.541
file160,1890,108.978
file160,1900,107.069
file160,1910,110.918
file160,1920,111.715
file160,1930,111.808
file160,1940,108.006
file160,1950,117.548
file160,1960,108.396
file160,1970,108.405
file160,1980,107.451
file160,1990,118.667
file160,2000,117.448
file160,2010,104.279
file160,2020,104.279
file160,2030,104.279
file160,2040,104.279
file161,840,194.922
file161,850,194.922
file161,860,194.922
file161,870,194.922
file161,880,194.922
file161,890,190.378
file161,900,158.265
file161,910,162.599
file161,920,170.157
file161,930,164.799
file161,940,161.501
file161,950,159.766
file161,960,157.806
file161,970,158.621
file161,980,158.872
file161,990,159.726
file161,1000,162.006
file161,1010,164.733
file161,1020,165.6
file161,1030,169.002
file161,1040,171.116
file161,1050,171.019
file161,1060,180.317
file161,1070,174.389
file161,1070,174.389
file161,1080,173.074
file161,1090,169.989
file161,1100,167.402
file161,1110,165.071
file161,1120,157.454
file161,1130,152.572
file161,1140,149.619
file161,1150,148.966
file161,1160,149.017
file161,1170,150.281
file161,1180,150.346
file161,1190,151.572
file161,1200,151.53
file161,1210,151.154
file161,1220,135.288
file161,1230,152.488
file161,1240,152.62
file161,1250,153.809
file161,1260,150.15
file161,1270,146.504
file161,1280,145.144
file161,1290,142.624
file161,1300,140.969
file161,1310,139.812
file161,1320,137.474
file161,1330,134.247
file161,1340,122.659
file161,1350,143.221
file161,1360,137.991
file161,1370,137.242
file161,1380,138.479
file161,1390,134.717
file161,1400,134.339
file161,1410,132.857
file161,1420,130.822
file161,1430,129.259
file161,1430,129.259
file161,1440,130.792
file161,1450,132.692
file161,1460,132.857
file161,1470,133.234
file161,1480,140.404
file161,1490,131.402
file161,1500,127.975
file161,1510,127.715
file161,1520,125.692
file161,1530,122.951
file161,1540,121.364
file161,1550,117.52
file161,1560,119.892
file161,1570,119.535
file161,1580,117.687
file161,1590,116.921
file161,1600,116.111
file161,1610,120.699
file161,1620,119.286
file161,1630,117.942
file161,1640,115.795
file161,1650,112.869
file161,1660,114.705
file161,1670,112.156
file161,1680,113.993
file161,1690,109.495
file161,1700,111.034
file161,1710,107.762
file161,1720,104.235
file161,1730,52.664
file161,1740,50.933
file161,1750,50.462
file161,1760,50.779
file161,1770,51.282
file161,1780,50.926
file161,1790,51.227
file161,1800,52.354
file161,1810,54.106
file161,1820,53.236
file161,1830,52.727
file161,1840,54.022
file161,1850,54.703
file161,1860,55.175
file54,1170,207.84
file54,1180,207.84
file54,1190,230.201
file54,1200,230.201
file54,1210,230.201
file54,1220,230.201
file54,1230,230.201
file54,1240,230.201
file54,1250,230.201
file54,1260,230.201
file54,1270,241.632
file54,1280,241.632
file54,1290,236.009
file54,1300,236.009
file54,1310,230.806
file54,1320,268.255
file54,1330,292.021
file54,1340,254.511
file54,1350,246.132
file54,1360,239.039
file54,1370,238.521
file54,1370,238.521
file54,1380,231.385
file54,1390,226.798
file54,1400,221.825
file54,1410,222.438
file54,1420,218.853
file54,1430,215.093
file54,1440,213.125
file54,1450,221.3
file54,1460,216.202
file54,1470,214.079
file54,1480,213.459
file54,1490,212.839
file54,1500,211.552
file54,1510,210.397
file54,1520,208.561
file54,1530,209.113
file54,1540,210.455
file54,1550,211.123
file54,1560,208.796
file54,1570,193.377
file54,1580,197.137
file54,1590,221.231
file54,1600,236.802
file54,1610,223.131
file54,1620,211.897
file54,1630,208.123
file54,1640,206.707
file54,1650,206.058
file54,1660,205.345
file54,1670,200.593
file54,1680,199.245
file54,1690,196.684
file54,1700,200.478
file54,1710,215.976
file54,1720,214.35
file54,1720,214.35
file54,1730,207.909
file54,1740,194.329
file54,1750,212.517
file54,1760,224.471
file54,1770,213.518
file54,1780,261.941
file54,1790,254.617
file54,1800,214.526
file54,1810,217.711
file54,1820,226.328
file54,1830,248.235
file54,1840,209.067
file54,1850,208.494
file54,1860,207.137
file54,1870,205.379
file54,1880,202.534
file54,1890,200.034
file54,1900,197.826
file54,1910,195.957
file54,1920,198.347
file54,1930,197.965
file54,1940,191.431
file54,1950,193.619
file54,1960,198.315
file54,1970,201.689
file54,1980,202.602
file54,1990,204.126
file54,2000,205.568
file54,2010,208.374
file54,2020,214.954
file54,2030,216.708
file54,2040,217.998
file54,2050,219.262
file54,2060,218.321
file54,2070,220.851
file54,2080,223.155
file54,2090,225.854
file54,2100,231.676
file54,2110,233.841
file54,2120,235.74
file54,2130,237.728
file54,2140,242.472
file54,2150,243.425
file54,2160,244.38
file54,2170,251.149
file54,2180,264.98
file54,2190,261.209
file54,2200,259.377
file54,2210,252.371
file54,2220,252.686
file54,2230,254.892
file54,2240,282.233
file54,2250,326.921
file54,2260,326.921
file55,790,277.139
file55,800,277.139
file55,810,277.139
file55,820,277.139
file55,830,277.139
file55,840,277.139
file55,850,277.139
file55,860,277.139
file55,870,277.139
file55,880,277.139
file55,890,277.139
file55,900,276.964
file55,910,243.061
file55,920,246.707
file55,930,244.912
file55,940,238.517
file55,940,238.517
file55,950,237.957
file55,960,233.886
file55,970,230.74
file55,980,228.374
file55,990,224.854
file55,1000,227.49
file55,1010,224.558
file55,1020,220.106
file55,1030,217.44
file55,1040,216.677
file55,1050,217.376
file55,1060,215.972
file55,1070,215.274
file55,1080,213.884
file55,1090,214.722
file55,1100,215.015
file55,1110,210.334
file55,1120,207.59
file55,1130,217.014
file55,1140,216.49
file55,1150,221.95
file55,1160,216.179
file55,1170,217.094
file55,1180,218.851
file55,1190,222.354
file55,1200,221.951
file55,1210,221.584
file55,1220,213.642
file55,1230,215.119
file55,1240,222.312
file55,1250,217.6
file55,1250,217.6
file55,1260,222.484
file55,1270,219.295
file55,1280,216.482
file55,1290,219.607
file55,1300,222.342
file55,1310,220.572
file55,1320,263.421
file55,1330,265.12
file55,1340,227.166
file55,1350,232.377
file55,1360,244.162
file55,1370,231.394
file55,1380,221.604
file55,1390,214.323
file55,1400,215.75
file55,1410,212.269
file55,1420,210.798
file55,1430,208.429
file55,1440,223.892
file55,1450,208.353
file55,1460,204.812
file55,1470,192.276
file55,1480,210.601
file55,1490,200.048
file55,1500,192.578
file55,1510,194.922
file55,1520,209.941
file55,1530,202.597
file55,1540,206.042
file55,1550,200.771
file55,1560,213.492
file55,1570,212.54
file55,1580,214.28
file55,1590,217.661
file55,1600,212.255
file55,1610,211.578
file55,1620,199.216
file55,1630,214.352
file55,1640,215.115
file55,1650,220.911
file55,1660,219.864
file55,1670,220.369
file55,1680,228.142
file55,1690,236.37
file55,1700,245.6
file55,1710,253.217
file55,1720,257.978
file55,1730,265.069
file55,1740,282.719
file55,1750,284.573
file55,1760,272.706
file55,1770,275.143
file55,1780,290.683
file55,1790,294.683
file55,1800,281.552
file56,810,245.71
file56,820,245.71
file56,830,245.71
file56,840,245.71
file56,850,245.71
file56,860,245.71
file56,870,245.71
file56,880,242.636
file56,890,261.247
file56,900,277.526
file56,910,261.587
